2.04598	-0.345603	0.680315
2.04709	-0.34341	0.678668
2.04845	-0.340867	0.676833
2.04994	-0.338205	0.674988
2.05159	-0.335414	0.673123
2.05342	-0.332499	0.67124
2.05545	-0.329461	0.669336
2.0577	-0.326306	0.667414
2.06019	-0.323043	0.665473
2.06295	-0.319683	0.663514
2.066	-0.31624	0.661538
2.06938	-0.312732	0.659545
2.07312	-0.309184	0.657538
2.07725	-0.305622	0.655516
2.08181	-0.30208	0.653481
2.08684	-0.2986	0.651432
2.09238	-0.295226	0.649367
2.09848	-0.292016	0.647286
2.10518	-0.289032	0.645185
2.11252	-0.286347	0.643058
2.12056	-0.284043	0.640897
2.12934	-0.282213	0.638692
2.1389	-0.28096	0.63643
2.14929	-0.280398	0.634093
2.16054	-0.280651	0.63166
2.17269	-0.281852	0.629104
2.18575	-0.284142	0.626396
2.19972	-0.287665	0.623503
2.21459	-0.292565	0.620389
2.23031	-0.298973	0.617018
2.24676	-0.306984	0.613366
2.26367	-0.316574	0.609444
2.28131	-0.328037	0.60513
2.30063	-0.342312	0.600104
2.32043	-0.35885	0.594579
2.33839	-0.375606	0.589191
2.35483	-0.392525	0.583895
2.36986	-0.409411	0.57871
2.38351	-0.426057	0.573669
2.39458	-0.440567	0.569312
2.4046	-0.454579	0.565126
2.41362	-0.468001	0.561124
2.42173	-0.480787	0.557309
2.42899	-0.492911	0.553679
2.43549	-0.504361	0.55023
2.44129	-0.515134	0.546957
2.44646	-0.525239	0.543853
2.45106	-0.53469	0.54091
2.45515	-0.543508	0.538119
2.45878	-0.551718	0.535472
2.462	-0.559346	0.532961
2.46485	-0.566421	0.530577
2.46738	-0.572975	0.528311
2.46962	-0.579036	0.526157
2.4716	-0.584636	0.524105
2.47335	-0.589805	0.522149
2.4749	-0.594572	0.520281
2.47627	-0.598965	0.518496
2.47749	-0.60301	0.516786
2.47856	-0.606735	0.515146
2.47952	-0.610164	0.513568
2.48036	-0.61332	0.512048
2.48111	-0.616225	0.51058
2.48177	-0.618841	0.509188
2.48232	-0.621124	0.507909
2.4828	-0.623163	0.506707
2.48321	-0.624987	0.505573
2.48358	-0.626623	0.5045
2.4839	-0.628093	0.503482
2.48418	-0.629419	0.502511
2.48444	-0.630615	0.501583
2.48466	-0.631696	0.500695
2.48486	-0.632674	0.499841
2.48505	-0.633558	0.499019
2.48521	-0.634358	0.498227
2.48538	-0.635159	0.497376
2.48551	-0.635796	0.496648
2.48563	-0.636359	0.495959
2.48573	-0.636837	0.49533
2.48584	-0.637308	0.494664
2.48594	-0.637773	0.493945
2.48606	-0.638259	0.493113
2.48618	-0.638736	0.492174
2.48631	-0.639166	0.491164
2.48641	-0.639441	0.490385
2.4865	-0.639679	0.489547
2.4866	-0.63986	0.488711
2.48669	-0.639985	0.487856
2.48679	-0.640052	0.486977
2.48689	-0.640055	0.486057
2.487	-0.639988	0.485105
2.48711	-0.639857	0.484188
2.48722	-0.639661	0.483272
2.48733	-0.639394	0.482334
2.48746	-0.639048	0.481361
2.4876	-0.638619	0.480356
2.48775	-0.638121	0.479356
2.48791	-0.637579	0.478397
2.48807	-0.637009	0.477492
2.48822	-0.636421	0.476635
2.48838	-0.635816	0.475817
2.48855	-0.635195	0.475032
2.48872	-0.634563	0.474276
2.48889	-0.633923	0.473549
2.48906	-0.633282	0.472853
2.48923	-0.632651	0.472196
2.48939	-0.632053	0.471594
2.48955	-0.631473	0.471028
2.48974	-0.630803	0.470393
2.48996	-0.630049	0.4697
2.4902	-0.629211	0.468955
2.49047	-0.628288	0.46816
2.49078	-0.627275	0.467314
2.49112	-0.626167	0.466416
2.49151	-0.624957	0.465465
2.49194	-0.623635	0.464458
2.49242	-0.622195	0.463391
2.49297	-0.620624	0.462259
2.49359	-0.618912	0.461057
2.49428	-0.617045	0.459779
